ticker,cik,name,sector,subsector,valuation_price,price_date,price_observations,price_status,price_reason,filing_date,period_end,revenue_ttm,operating_income_ttm,net_income_ttm,free_cash_flow_ttm,cash_and_equivalents,total_debt,stockholders_equity,shares_outstanding,market_cap,net_debt,enterprise_value,earnings_yield,free_cash_flow_yield,price_to_earnings,price_to_fcf,ev_to_operating_income,operating_margin,five_year_revenue_growth,positive_fcf_years,historical_fcf_years,net_debt_to_fcf,price_to_book,five_year_median_fcf,historical_net_income_years,five_year_median_net_income,calculation_status,calculation_warnings,snapshot_source_url,price_source_url
EQT,0000033213,EQT Corporation,Energy,Oil & Gas Exploration & Production,54.085,2026-08-14,5,ok,,2026-07-22,2026-07-14,4559507000.0,2129893000.0,1301887000.0,2121766000.0,112863000.0,5655714000.0,25258876000.0,625516000.0,33831032860,5542851000,39373883860,0.0384820352777134,0.0627165599341976,25.9861515323527,15.9447520885904,18.4863201390868,0.467132301803682,0.0616696705554289,5,5,2.61237619982599,1.3393720631116,1159813000,5,1734544000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000033213.json,https://hfdatalibrary.com/pages/data
ERIE,0000922621,Erie Indemnity,Financials,Insurance Brokers,,,,excluded,ticker_unavailable,2026-07-30,2026-06-30,3973472000.0,697984000.0,634000000.0,564035000.0,266417000.0,0.0,2467106000.0,,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0000922621.json,
ES,0000072741,Eversource Energy,Utilities,Electric Utilities,71.42,2026-08-14,5,ok,,2026-08-03,2026-07-31,12991135000.0,2549682000.0,865499000.0,-1013398000.0,1819319000.0,29111619000.0,16340177000.0,376674754.0,26902110930.68,27292300000,54194410930.68,0.0321721593606604,-0.0376698320295858,31.0827752899541,,21.2553608374221,0.19626322103496,0.0825771013985064,0,5,,1.64637818370511,-1212480000,5,1228046000,partial,nonpositive_free_cash_flow_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072741.json,https://hfdatalibrary.com/pages/data
ESS,0000920522,Essex Property Trust,Real Estate,Multi-Family Residential REITs,283.29,2026-08-14,5,ok,,2026-07-30,2026-07-23,9696000.0,970067000.0,871484000.0,,58327000.0,6386526000.0,5323073000.0,64268439.0,18206606084.31,6328199000,24534805084.31,0.0478663621305578,,20.8914978178716,,25.2918665250029,100.048164191419,0.00658264225222749,,0,,3.42031869266305,,5,515691000,partial,missing_free_cash_flow_ttm;insufficient_fcf_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0000920522.json,https://hfdatalibrary.com/pages/data
ETN,0001551182,Eaton Corporation,Industrials,Electrical Components & Equipment,453.3,2026-08-14,5,ok,,2026-07-31,2026-06-30,25989000000.0,3675000000.0,3929000000.0,3275000000.0,483000000.0,18520000000.0,20254000000.0,388400000.0,176061720000,18037000000,194098720000,0.0223160378076506,0.0186014313616838,44.8108220921354,53.7593038167939,52.8159782312925,0.141405979452845,0.0874465413507193,5,5,5.50748091603053,8.69268885158487,2867000000,5,3223000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001551182.json,https://hfdatalibrary.com/pages/data
ETR,0000065984,Entergy,Utilities,Electric Utilities,106.88,2026-08-14,5,ok,,2026-05-01,2026-03-31,11862153000.0,3113212000.0,1337555000.0,-1033750000.0,3571053000.0,32676089000.0,17346741000.0,457832070.0,48933091641.6,29105036000,78038127641.6,0.0273343652552476,-0.0211257855434821,36.5839846896763,,25.0667566621226,0.262449152358767,0.0246973959413839,1,5,,2.82088097364225,-349829000,5,1118719000,partial,nonpositive_free_cash_flow_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000065984.json,https://hfdatalibrary.com/pages/data
EVRG,0001711269,Evergy,Utilities,Electric Utilities,83.33,2026-08-14,5,ok,,2026-05-07,2026-04-30,5718300000.0,1499400000.0,935100000.0,-194800000.0,18400000.0,13514000000.0,10156600000.0,230513025.0,19208650373.25,13495600000,32704250373.25,0.0486811921623719,-0.0101412642853492,20.5418141089188,,21.8115582054488,0.262210796915167,0.0171902667226316,0,5,,1.89124809220113,-364600000,5,867900000,partial,nonpositive_free_cash_flow_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0001711269.json,https://hfdatalibrary.com/pages/data
EW,0001099800,Edwards Lifesciences,Health Care,Health Care Equipment,92.57,2026-08-14,5,ok,,2026-08-04,2026-07-31,5685100000.0,1469200000.0,4141600000.0,587900000.0,2906500000.0,598700000.0,10618000000.0,576400000.0,53357348000,-2307800000,51049548000,0.0776200496321519,0.0110181637962966,12.8832692679158,90.759224357884,34.7464933297032,0.258429930871928,0.0377114203010029,5,5,-3.92549753359415,5.02517875306084,973600000,5,1503100000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001099800.json,https://hfdatalibrary.com/pages/data
EXC,0001109357,Exelon,Utilities,Electric Utilities,45.16,2026-08-14,5,ok,,2026-05-06,2026-03-31,23699000000.0,4741000000.0,2397000000.0,-1499000000.0,713000000.0,49524000000.0,29315000000.0,1023208142.0,46208079692.72,48811000000,95019079692.72,0.0518740448843548,-0.032440214135022,19.2774633678431,,20.0419910762961,0.200050635047892,0.0783744017425072,0,5,,1.57626060694934,-2277000000,5,2328000000,partial,nonpositive_free_cash_flow_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0001109357.json,https://hfdatalibrary.com/pages/data
EXE,0000895126,Expand Energy,Energy,Oil & Gas Exploration & Production,,,,excluded,ticker_unavailable,2026-04-28,2026-04-24,,-1103000000.0,-114000000.0,410000000.0,2220000000.0,4133000000.0,19546000000.0,239228849.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0000895126.json,
EXPD,0000746515,Expeditors International,Industrials,Air Freight & Logistics,184.07,2026-08-14,5,ok,,2026-08-05,2026-07-31,11273140000.0,1116222000.0,854100000.0,810153000.0,1031448000.0,,2118702000.0,129990622.0,23927373791.54,,,0.0356955179219035,0.0338588349502211,28.0147216854467,29.5343889259683,,0.0990160682826613,-0.0953044472704142,5,5,,11.2934116225595,953400000,5,812048000,partial,missing_total_debt,https://data.sec.gov/api/xbrl/companyfacts/CIK0000746515.json,https://hfdatalibrary.com/pages/data
EXPE,0001324424,Expedia Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",326.54,2026-08-14,5,ok,,2026-08-06,2026-06-30,14018000000.0,1393000000.0,1110000000.0,1997000000.0,6682000000.0,5459000000.0,1209000000.0,,,-1223000000,,,,,,,0.0993722356969611,0.144121735823958,5,5,-0.612418627941913,,2778000000,5,688000000,partial,missing_shares_outstanding,https://data.sec.gov/api/xbrl/companyfacts/CIK0001324424.json,https://hfdatalibrary.com/pages/data
EXR,0001289490,Extra Space Storage,Real Estate,Self-Storage REITs,146.74,2026-08-14,5,ok,,2026-07-31,2026-07-24,123796000.0,1445471000.0,1028387000.0,1206751000.0,695171000.0,560613000.0,13257895000.0,211269558.0,31001694940.92,-134558000,30867136940.92,0.0331719604995727,0.038925323350859,30.1459420830096,25.6902169054925,21.3543799501477,11.6762334808879,0.182296524734833,4,4,-0.111504361711737,2.3383572536153,1277683500,5,900232000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001289490.json,https://hfdatalibrary.com/pages/data
F,0000037996,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,13.98,2026-08-14,5,ok,,2026-04-30,2026-03-31,182874000000.0,4313000000.0,4768000000.0,9309000000.0,17649000000.0,291000000.0,37453000000.0,3727332952.0,52108114668.96,-17358000000,34750114668.96,0.0915020631679124,0.178647799083493,10.9287153248658,5.59760604457622,8.05706345211222,0.0235845445497993,0.0825749832950811,4,5,-1.86464711569449,1.39129347899928,6739000000,5,4329000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000037996.json,https://hfdatalibrary.com/pages/data
FANG,0001539838,Diamondback Energy,Energy,Oil & Gas Exploration & Production,200.85,2026-08-14,5,ok,,2026-08-05,2026-07-31,9049000000.0,4934000000.0,4228000000.0,,462000000.0,12614000000.0,37900000000.0,280024353.0,56242891300.05,12152000000,68394891300.05,0.0751739446936335,,13.3024813860099,,13.8619560802696,0.54525361918444,0.219353867335078,,0,,1.48398130079288,,5,3336000000,partial,missing_free_cash_flow_ttm;insufficient_fcf_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0001539838.json,https://hfdatalibrary.com/pages/data
FAST,0000815556,Fastenal,Industrials,Trading Companies & Distributors,52.175,2026-08-14,5,ok,,2026-07-16,2026-07-10,7774400000.0,1562900000.0,1189100000.0,875900000.0,204700000.0,120000000.0,4068800000.0,1147497573.0,59870685871.275,-84700000,59785985871.275,0.0198611387642464,0.0146298641355676,50.3495802466361,68.353334708614,38.2532381286551,0.201031590862317,0.0807481853573639,5,5,-0.096700536590935,14.7145806801207,946800000,5,1150600000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000815556.json,https://hfdatalibrary.com/pages/data
FCX,0000831259,Freeport-McMoRan,Materials,Copper,68.87,2026-08-14,5,ok,,2026-08-06,2026-07-31,25660000000.0,6916000000.0,4297000000.0,1835000000.0,4080000000.0,8170000000.0,20109000000.0,1436017523.0,98898526809.01,4090000000,102988526809.01,0.0434485743988709,0.0185543714270254,23.0157148729369,53.8956549367902,14.8913428006087,0.269524551831645,0.0294872054367215,5,5,2.22888283378747,4.91812257243075,1670000000,5,4399000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000831259.json,https://hfdatalibrary.com/pages/data
FDS,0001013237,FactSet,Financials,Financial Exchanges & Data,283.535,2026-08-14,5,ok,,2026-07-01,2026-06-25,2287034000.0,698840000.0,532920000.0,616535000.0,288114000.0,1389701000.0,2032290000.0,35565543.0,10084076234.505,1101587000,11185663234.505,0.0528476766346223,0.0611394624219899,18.9223077281862,16.3560482932924,16.0060432066067,0.305566073788147,0.0990185416118812,5,5,1.78673879017412,4.96192779303397,584787000,5,468173000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001013237.json,https://hfdatalibrary.com/pages/data
FDX,0001048911,FedEx,Industrials,Air Freight & Logistics,326.71,2026-08-14,5,ok,,2026-07-20,2026-07-16,94720000000.0,5463000000.0,4395000000.0,5116000000.0,13311000000.0,23455000000.0,31647000000.0,236581188.0,77293439931.48,10144000000,87437439931.48,0.0568612291534202,0.0661893170304659,17.5866757523276,15.1081782508757,16.0053889678711,0.0576752533783784,0.00321393797665914,5,5,1.98279906176701,2.44236230705849,3069000000,5,4092000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001048911.json,https://hfdatalibrary.com/pages/data
FDXF,0002082247,FedEx Freight,Industrials,Cargo Ground Transportation,,,,excluded,ticker_unavailable,2026-08-05,2026-08-03,8795000000.0,540000000.0,655000000.0,-212000000.0,,4264000000.0,-497000000.0,149518133.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0002082247.json,
FE,0001031296,FirstEnergy,Utilities,Electric Utilities,46.85,2026-08-14,5,ok,,2026-04-28,2026-03-31,11112000000.0,2517000000.0,1213000000.0,-677000000.0,52000000.0,723000000.0,12654000000.0,578431175.0,27099500548.75,671000000,27770500548.75,0.0447609725433095,-0.0249820102323335,22.3408908068838,,11.0331746320024,0.226511879049676,0.079017112383104,1,5,,2.14157582967836,-1005000000,5,1176000000,partial,nonpositive_free_cash_flow_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0001031296.json,https://hfdatalibrary.com/pages/data
FERG,0002011641,Ferguson Enterprises,Industrials,Building Products,,,,excluded,ticker_unavailable,2026-08-10,2026-08-03,30830000000.0,2785000000.0,1873000000.0,,437000000.0,4904000000.0,6201000000.0,193452717.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0002011641.json,
FFIV,0001048695,"F5, Inc.",Information Technology,Communications Equipment,414.805,2026-08-14,5,ok,,2026-08-06,2026-08-03,3024656000.0,751321000.0,667183000.0,954924000.0,1605782000.0,0.0,3855729000.0,56627182.0,23489238229.51,-1605782000,21883456229.51,0.0284037733995905,0.0406536810887426,35.2065898404336,24.5980185119549,29.1266399175719,0.248398826180564,0.0436036307936689,5,5,-1.68158094256716,6.09203557343112,614545000,5,394948000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001048695.json,https://hfdatalibrary.com/pages/data
FICO,0000814547,Fair Isaac,Information Technology,Application Software,,,,excluded,ticker_unavailable,2026-07-29,2026-07-17,1928927000.0,884872000.0,632623000.0,775111000.0,248444000.0,5297389000.0,-4097135000.0,21597635.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0000814547.json,
FIS,0001136893,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,42.83,2026-08-14,5,ok,,2026-08-04,2026-07-31,10317000000.0,1739000000.0,115000000.0,4205000000.0,744000000.0,16948000000.0,16038000000.0,515705917.0,22087684425.11,16204000000,38291684425.11,0.00520652132594145,0.190377584135511,192.066821087913,5.25271924497265,22.019369997188,0.168556750993506,0.0340389984038429,5,5,3.85350772889417,1.37720940423432,2078000000,5,385000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001136893.json,https://hfdatalibrary.com/pages/data
FISV,0000798354,Fiserv,Financials,Transaction & Payment Processing Services,52.76,2026-08-14,5,ok,,2026-08-07,2026-07-31,18284000000.0,6361000000.0,3397000000.0,5157000000.0,627000000.0,5254000000.0,26904000000.0,531766721.0,28056012199.96,4627000000,32683012199.96,0.121079217380895,0.183810869600611,8.25905569619076,5.440374675191,5.13803052978463,0.347899803106541,0.0690417005344728,5,5,0.897227070001939,1.04281936514868,3774000000,5,3129000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000798354.json,https://hfdatalibrary.com/pages/data
FITB,0000035527,Fifth Third Bancorp,Financials,Regional Banks,57.96,2026-08-14,5,ok,,2026-08-04,2026-07-31,,,2512000000.0,3780000000.0,4374000000.0,17636000000.0,34482000000.0,906892564.0,52563493009.44,13262000000,65825493009.44,0.0477898224828564,0.0719130290546167,20.9249574082166,13.9056859813333,,,,5,5,3.50846560846561,1.5243748335201,3930000000,5,2446000000,partial,missing_revenue_ttm;missing_operating_income_ttm;insufficient_revenue_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0000035527.json,https://hfdatalibrary.com/pages/data
FIX,0001035983,Comfort Systems USA,Industrials,Construction & Engineering,,,,excluded,ticker_unavailable,2026-07-23,2026-07-17,2776935000.0,938210000.0,692242000.0,560971000.0,1854794000.0,54209000.0,3217269000.0,35194329.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035983.json,
FLEX,0000866374,Flex Ltd.,Information Technology,Electronic Manufacturing Services,,,,excluded,ticker_unavailable,2026-07-31,2026-07-24,26074000000.0,1247000000.0,891000000.0,1104000000.0,2840000000.0,5280534000.0,5500000000.0,369402978.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0000866374.json,
FOX,0001754301,Fox Corporation (Class B),Communication Services,Broadcasting,56.325,2026-08-14,5,ok,,2026-08-06,2026-06-30,17126000000.0,,1727000000.0,1468000000.0,2818000000.0,6606000000.0,11628000000.0,1.0,56.325,3788000000,3788000056.325,30661340.4349756,26063027.0750111,0.0000000326143601621309,0.0000000383685286103542,,,0.052163778280234,5,5,2.58038147138965,0.00000000484391124871001,1495000000,5,1554000000,partial,missing_operating_income_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0001754301.json,https://hfdatalibrary.com/pages/data
FOXA,0001754301,Fox Corporation (Class A),Communication Services,Broadcasting,63.445,2026-08-14,5,ok,,2026-08-06,2026-06-30,17126000000.0,,1727000000.0,1468000000.0,2818000000.0,6606000000.0,11628000000.0,1.0,63.445,3788000000,3788000063.445,27220427.1416187,23138151.1545433,0.0000000367371163867979,0.0000000432186648501362,,,0.052163778280234,5,5,2.58038147138965,0.0000000054562263501892,1495000000,5,1554000000,partial,missing_operating_income_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0001754301.json,https://hfdatalibrary.com/pages/data
FRT,0000034903,Federal Realty Investment Trust,Real Estate,Retail REITs,117.23,2026-08-14,5,ok,,2026-05-01,2026-04-28,1220283000.0,480295000.0,312896000.0,,115633000.0,4963602000.0,3311137000.0,86389197.0,10127405564.31,4847969000,14975374564.31,0.0308959681739889,,32.366682745417,,31.1795345866811,0.393593125529078,0.0768225806067349,,0,,3.05858850428418,,5,304334000,partial,missing_free_cash_flow_ttm;insufficient_fcf_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0000034903.json,https://hfdatalibrary.com/pages/data
FSLR,0001274494,First Solar,Information Technology,Semiconductors,226.66,2026-08-14,5,ok,,2026-07-30,2026-07-24,4343437000.0,1361619000.0,1257475000.0,-942701000.0,1688279000.0,37635000.0,10320338000.0,107469788.0,24359102148.08,-1650644000,22708458148.08,0.0516223870796123,-0.0387001538180382,19.3714405042486,,16.677542064322,0.313488833842876,0.155931629362098,1,5,,2.36030081069825,-302732000,5,830777000,partial,nonpositive_free_cash_flow_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0001274494.json,https://hfdatalibrary.com/pages/data
FTNT,0001262039,Fortinet,Information Technology,Systems Software,161.91,2026-08-14,5,ok,,2026-07-30,2026-07-28,6337900000.0,1956800000.0,1745200000.0,2011600000.0,2934900000.0,496900000.0,1551100000.0,733713653.0,118795577557.23,-2438000000,116357577557.23,0.0146907825685619,0.0169332902904648,68.0698931682501,59.0552682229221,59.4631937639156,0.308745799081715,0.194293721430751,5,5,-1.21197057069,76.5879553589259,1731400000,5,1147800000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001262039.json,https://hfdatalibrary.com/pages/data
FTV,0001659166,Fortive,Industrials,Industrial Machinery & Supplies & Components,61.6,2026-08-14,5,ok,,2026-04-30,2026-04-24,4235400000.0,746600000.0,789900000.0,965700000.0,356100000.0,3489100000.0,6083100000.0,304861021.0,18779438893.6,3133000000,21912438893.6,0.0420619595971633,0.0514232616571472,23.7744510616534,19.4464522042042,29.3496368786499,0.176276148651839,-0.0567791760704381,5,5,3.24427876152014,3.08714946221499,1207400000,5,755200000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001659166.json,https://hfdatalibrary.com/pages/data
GD,0000040533,General Dynamics,Industrials,Aerospace & Defense,394.105,2026-08-14,5,ok,,2026-04-29,2026-04-05,53808000000.0,5508000000.0,4341000000.0,6201000000.0,3654000000.0,8014000000.0,26079000000.0,270430187.0,106577888847.635,4360000000,110937888847.635,0.0407307749002792,0.0581828000821542,24.5514602275132,17.1872099415635,20.1412289120615,0.102363960749331,0.0810972445877121,5,5,0.703112401225609,4.08673219247805,3465000000,5,3390000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000040533.json,https://hfdatalibrary.com/pages/data
GDDY,0001609711,GoDaddy,Information Technology,Internet Services & Infrastructure,92.11,2026-08-14,5,ok,,2026-07-31,2026-07-24,4752100000.0,1023000000.0,875000000.0,1453200000.0,966700000.0,3774400000.0,6700000.0,126647704.0,11665520015.44,2807700000,14473220015.44,0.0750073720538721,0.124572243507071,13.3320228747886,8.0274704207542,14.1478201519453,0.215273247616843,0.0672871688469663,5,5,1.93208092485549,1741.12239036418,1005600000,5,875000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001609711.json,https://hfdatalibrary.com/pages/data
GE,0000040545,GE Aerospace,Industrials,Aerospace & Defense,366.685,2026-08-14,5,ok,,2026-07-16,2026-06-30,,22460000000.0,7726000000.0,5403000000.0,43299000000.0,20469000000.0,17640000000.0,1037562513.0,380458610079.405,-22830000000,357628610079.405,0.0203070709804347,0.0142012819709149,49.2439308930113,70.4161780639284,15.9229122920483,,-0.0507193805477417,5,5,-4.22543031649084,21.5679484171998,4327000000,5,6566000000,partial,missing_revenue_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000040545.json,https://hfdatalibrary.com/pages/data
